W %,x_MetOH,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
32,0.209226416,0.950010018,0.949001695,0.948752567,0.948503631,0.948254898,0.947847413,0.947758073,0.947510002,0.94726217,0.947014589,0.946806884,0.946520218,0.946273448,0.946026969,0.945780792,0.945618683,0.945289387,0.945044181,0.944799319,0.944554815,0.944275794,0.944066921,0.943823555,0.943580592,0.943338044,0.943095923,0.94285424,0.942613008,0.94237224,0.942131948,0.94188683
33,0.216868755,0.948306953,0.947307093,0.947050664,0.946794304,0.946538021,0.946114055,0.946025732,0.945769745,0.945513878,0.945258139,0.945037121,0.944747095,0.944491811,0.9442367,0.943981773,0.943816615,0.94347252,0.943218216,0.942964143,0.942710312,0.942425759,0.942203429,0.9419504,0.941697663,0.941445231,0.941193116,0.940941331,0.94068989,0.940438805,0.94018809,0.939930079
34,0.224589704,0.946704067,0.945601237,0.945337452,0.945073615,0.944809736,0.944369255,0.944281893,0.944017951,0.94375401,0.943490081,0.943255803,0.942962305,0.942698481,0.942434715,0.94217102,0.942002629,0.941643889,0.941380477,0.941117185,0.940854025,0.94056403,0.940328153,0.940065467,0.939802964,0.93954066,0.939278566,0.939016697,0.938755066,0.938493688,0.938232576,0.937961697
35,0.232390482,0.945001002,0.943883652,0.943612451,0.943341079,0.943069549,0.942612543,0.942526057,0.942254118,0.941982065,0.941709911,0.941462468,0.941165347,0.940892961,0.940620522,0.940348043,0.940176211,0.939803017,0.939530496,0.939257986,0.938985501,0.938690146,0.938440662,0.938168335,0.937896088,0.937623936,0.937351892,0.937079971,0.936808188,0.936536557,0.936265093,0.935981397
36,0.240272334,0.943297936,0.942153864,0.941875178,0.941596209,0.94131697,0.940843445,0.940757726,0.940477745,0.940197542,0.939917129,0.939656653,0.939355722,0.939074754,0.938793628,0.938512356,0.938336848,0.937949429,0.937667801,0.937386083,0.937104288,0.936803645,0.936540525,0.936258586,0.935976628,0.935694665,0.935412714,0.93513079,0.934848907,0.934567081,0.934285327,0.933988895
37,0.24823653,0.94149469,0.940411398,0.940125153,0.939838518,0.939551506,0.939061489,0.938976402,0.938688334,0.93839994,0.938111233,0.937837896,0.937532933,0.937243366,0.93695354,0.936663469,0.936484029,0.936082648,0.935791926,0.935501017,0.935209934,0.934904068,0.93462731,0.934335799,0.934044175,0.933752455,0.933460654,0.933168788,0.932876874,0.932584927,0.932292964,0.931983906
38,0.256284367,0.939791625,0.938655779,0.938361893,0.938067518,0.937772666,0.937266204,0.937181587,0.936885385,0.93658876,0.936291725,0.936005737,0.935696483,0.935398303,0.93509977,0.934800899,0.934617244,0.934202201,0.933902404,0.933602328,0.93330199,0.932990955,0.932700588,0.932399557,0.932098326,0.931796912,0.931495333,0.931193603,0.930891742,0.930589764,0.930287689,0.929966145
39,0.26441717,0.937988379,0.936886531,0.936584918,0.936282724,0.935979961,0.93545712,0.935372786,0.935068401,0.934763503,0.934458107,0.934159715,0.933845877,0.933539072,0.933231829,0.932924161,0.932735987,0.932307616,0.931998769,0.931689561,0.931380008,0.931063851,0.930759933,0.930449443,0.930138676,0.929827646,0.929516373,0.929204873,0.928893164,0.928581263,0.928269189,0.927935327
40,0.272636292,0.936185133,0.935103181,0.934793749,0.934483651,0.934172902,0.934209207,0.933549505,0.933236886,0.932923674,0.932609882,0.932509792,0.931980622,0.931665185,0.931349231,0.931032775,0.930892264,0.930398423,0.93008056,0.929762261,0.929443543,0.92915449,0.928804918,0.928485045,0.928164823,0.927844269,0.927523401,0.927202236,0.926880795,0.926559094,0.926237153,0.925817225
41,0.280943114,0.934381887,0.933305257,0.932987907,0.932669817,0.932351002,0.931795685,0.931711252,0.931390348,0.931068778,0.930746558,0.930424249,0.930100231,0.929776155,0.929451494,0.929126262,0.928928044,0.928474158,0.928147318,0.927819978,0.927492153,0.927165855,0.926835122,0.926505951,0.926176369,0.925846393,0.925516042,0.925185335,0.924854291,0.924522929,0.924191268,0.923833385
42,0.289339048,0.932578642,0.931492289,0.931166918,0.930840742,0.930513777,0.929942404,0.929857539,0.929528297,0.929198328,0.928867647,0.928533894,0.928204216,0.9278715,0.927538138,0.927204149,0.927000365,0.926534357,0.926198589,0.925862263,0.925525398,0.925194066,0.924850125,0.924511753,0.924172917,0.923833636,0.923493928,0.923153813,0.922813311,0.922472442,0.922131226,0.921761694
43,0.297825535,0.930675215,0.929663808,0.929330308,0.928995949,0.928660748,0.928073466,0.927987881,0.927650247,0.927311835,0.926972662,0.926627855,0.926292097,0.92595074,0.925608691,0.925265966,0.925056225,0.924578562,0.924233919,0.923888674,0.923542845,0.923206491,0.922849513,0.922502047,0.922154075,0.921805615,0.921456689,0.921107316,0.920757516,0.92040731,0.920056719,0.919675814
44,0.306404047,0.92887197,0.927819351,0.927477607,0.927134964,0.926791437,0.926188416,0.926101797,0.925755717,0.92540882,0.925061123,0.924705684,0.924363397,0.924013404,0.923662681,0.923311248,0.92309514,0.922606321,0.922252865,0.921898773,0.921544064,0.921202691,0.920832874,0.920476432,0.920119453,0.919761956,0.919403963,0.919045494,0.91868657,0.918327211,0.91796744,0.917575466
45,0.315076091,0.926868363,0.925958455,0.925608351,0.925257318,0.924905373,0.924286803,0.924198812,0.923844231,0.923488806,0.923132555,0.922766938,0.922417645,0.922059023,0.921699647,0.921339536,0.921116634,0.920617185,0.920254985,0.919892126,0.919528629,0.919182235,0.918799803,0.918434513,0.918068668,0.917702286,0.91733539,0.916968,0.916600139,0.916231828,0.915863088,0.915460372
46,0.323843204,0.925065117,0.924080665,0.923722078,0.923362547,0.923002088,0.922368179,0.922278456,0.921915319,0.921551324,0.92118649,0.920811179,0.920454377,0.920087136,0.919719129,0.919350378,0.919120237,0.918610715,0.918239844,0.917868307,0.917496123,0.917144696,0.916749899,0.916375901,0.916001339,0.915626237,0.915250614,0.914874493,0.914497895,0.914120844,0.913743361,0.913330255
47,0.332706958,0.923061511,0.922185529,0.921818333,0.921450192,0.921081122,0.920432106,0.920340266,0.919968517,0.919595911,0.919222466,0.918837973,0.918473136,0.918097289,0.91772068,0.917343328,0.917105488,0.916586477,0.916207017,0.915826896,0.915446134,0.915089654,0.91468277,0.914300211,0.913917095,0.913533446,0.913149284,0.912764633,0.912379513,0.911993949,0.911607963,0.911184843
48,0.341668959,0.921258265,0.920272601,0.919896667,0.919519802,0.919142021,0.918478151,0.918383786,0.918003369,0.91762211,0.917240029,0.916846894,0.916473472,0.916089037,0.915703856,0.91531795,0.915071935,0.914544044,0.914156084,0.913767482,0.913378257,0.913016699,0.912598027,0.912207066,0.911815569,0.911423558,0.911031057,0.910638088,0.910244673,0.909850836,0.9094566,0.909023865
